	age	educ	black	married	nodegree	re74	re75	re78	hisp	sample	treat	educ_cat4
6119	29	12	0	1	0	21116.98	25243.55	24446.03	0	2	0	2
6120	29	12	0	1	0	8277.902	17351.81	23880.06	0	2	0	2
6121	29	12	0	1	0	9753.23	6851.564	12981.83	0	2	0	2
6122	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6123	29	12	0	1	0	0	0	0	0	2	0	2
6124	29	12	0	1	0	646.558	1561.161	18533.65	0	2	0	2
6125	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6126	29	12	0	1	0	14261.5	15038.71	21827.5	0	2	0	2
6127	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6128	29	12	0	1	0	25862.32	24926.66	2918.51	0	2	0	2
6129	29	12	0	1	0	25043.35	25243.55	25564.67	0	2	0	2
6130	29	12	0	1	0	20288.21	20189.47	22785.07	0	2	0	2
6131	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6132	29	12	0	1	0	11144.31	21374.66	22742.21	0	2	0	2
6133	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6134	29	12	0	1	0	18356.37	19525.26	25227.75	0	2	0	2
6135	29	12	0	1	0	19843.46	14315.42	11687.34	0	2	0	2
6136	29	12	0	1	0	0	0	0	0	2	0	2
6137	29	12	0	1	0	18281.92	17656.16	19559.19	0	2	0	2
6138	29	12	0	1	0	19371.27	13114.11	25564.67	0	2	0	2
6139	29	12	0	1	0	0	0	0	0	2	0	2
6140	29	12	0	1	0	24839.58	25243.55	25564.67	0	2	0	2
6141	29	12	0	1	0	21122.86	21134.76	25564.67	0	2	0	2
6142	29	12	0	1	0	7276.717	3591.387	7313.269	0	2	0	2
6143	29	12	0	1	0	0	75.19355	0	0	2	0	2
6144	29	12	0	1	0	14714.09	14277.82	17778.53	0	2	0	2
6145	29	12	0	1	0	0	721.5	0	0	2	0	2
6146	29	12	0	1	0	18350.49	18878.95	21131.49	0	2	0	2
6147	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6148	29	12	0	1	0	19800.35	21584.13	7582.215	0	2	0	2
6149	29	12	0	1	0	25862.32	25243.55	0	0	2	0	2
6150	29	12	0	1	0	2390.305	11615.61	25564.67	0	2	0	2
6151	29	12	0	1	0	22270.99	22062.14	10420.93	0	2	0	2
6152	29	12	0	1	0	15090.27	13926.92	6283.293	0	2	0	2
6153	29	12	0	1	0	0	821.7581	0	0	2	0	2
6154	29	12	0	1	0	21802.72	21770.32	18402.13	0	2	0	2
6155	29	12	0	1	0	25599.78	25243.55	25564.67	0	2	0	2
6156	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6157	29	12	0	1	0	22766.68	23605.4	22358	0	2	0	2
6158	29	12	0	1	0	25862.32	25243.55	0	0	2	0	2
6159	29	12	0	1	0	22494.34	25243.55	25564.67	0	2	0	2
6160	29	12	0	1	0	14475.06	21886.69	13605.43	0	2	0	2
6161	29	12	0	1	0	7186.591	24400.31	25564.67	0	2	0	2
6162	29	12	0	1	0	19504.5	25243.55	25564.67	0	2	0	2
6163	29	12	0	1	0	22711.82	18912.97	10815.48	0	2	0	2
6164	29	12	0	1	0	15002.11	12338.9	15225.02	0	2	0	2
6165	29	12	0	1	0	0	0	0	0	2	0	2
6166	29	12	0	1	0	17989.99	18633.68	17611.54	0	2	0	2
6167	29	12	0	1	0	23991.22	15672.48	21428.51	0	2	0	2
6168	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6169	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6170	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6171	29	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6172	29	12	0	1	0	20952.4	24547.11	0	0	2	0	2
6173	29	12	0	1	0	0	0	0	0	2	0	2
6174	29	12	0	1	0	11279.5	15842.56	20136.98	0	2	0	2
6175	29	12	0	1	0	18932.39	25179.1	7186.185	0	2	0	2
6176	29	12	0	1	0	21861.5	21849.1	25564.67	0	2	0	2
6177	29	12	0	1	0	17982.15	14349.44	2617.054	0	2	0	2
6178	29	12	0	1	0	17108.32	16381.45	18793.73	0	2	0	2
6179	29	12	0	1	0	24198.9	23967.05	25564.67	0	2	0	2
6180	29	12	0	1	0	18605.2	20035.5	20828.56	0	2	0	2
6181	29	12	0	1	0	24925.79	23428.16	25564.67	0	2	0	2
6182	29	12	0	1	0	19277.23	19725.77	11285.4	0	2	0	2
6183	29	12	0	1	0	25862.32	5342.323	2586.021	0	2	0	2
6184	29	12	0	1	0	12208.19	10595.13	11669.61	0	2	0	2
6185	29	12	0	1	0	25862.32	25243.55	25337.1	0	2	0	2
6186	28	15	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6187	28	15	0	1	0	585.8208	0	0	0	2	0	3
6188	28	15	0	1	0	8328.843	8396.613	14704.86	0	2	0	3
6189	28	15	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6190	28	15	0	1	0	18761.94	14449.69	10.34409	0	2	0	3
6191	28	15	0	1	0	23705.17	24108.48	25564.67	0	2	0	3
6192	23	16	0	1	0	25862.32	25243.55	25564.67	0	2	0	4
6193	16	9	0	0	1	0	0	0	1	2	0	1
6194	38	16	0	1	0	0	0	0	0	2	0	4
6195	38	16	0	1	0	17633.4	22046.03	25564.67	0	2	0	4
6196	38	16	0	1	0	16116.93	19351.6	19019.82	0	2	0	4
6197	22	11	0	1	1	168.4969	2046.339	4477.512	0	2	0	1
6198	27	17	0	1	0	0	0	0	0	2	0	4
6199	27	17	0	1	0	14042.07	0	25564.67	0	2	0	4
6200	29	9	0	1	1	25862.32	19063.36	25564.67	0	2	0	1
6201	51	2	0	1	1	23266.29	25243.55	14777.27	1	2	0	1
6202	22	12	0	1	0	4719.874	0	0	0	2	0	2
6203	22	12	0	1	0	1524.31	10752.68	16433.8	0	2	0	2
6204	22	12	0	1	0	15009.94	19036.5	0	0	2	0	2
6205	22	12	0	1	0	18699.24	18391.98	23581.56	0	2	0	2
6206	22	12	0	1	0	16303.06	18032.13	8847.149	0	2	0	2
6207	22	12	0	1	0	23634.63	23639.42	25564.67	0	2	0	2
6208	22	12	0	1	0	15023.66	12353.23	7196.528	0	2	0	2
6209	22	12	0	1	0	0	0	0	0	2	0	2
6210	22	12	0	1	0	13450.37	13158.87	16699.79	0	2	0	2
6211	28	14	0	1	0	513.3279	0	1499.892	0	2	0	3
6212	28	14	0	1	0	23119.35	23460.39	25564.67	0	2	0	3
6213	28	14	0	1	0	6974.99	17319.58	18957.75	0	2	0	3
6214	28	14	0	1	0	0	0	441.8402	0	2	0	3
6215	28	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6216	28	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6217	28	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6218	28	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6219	28	14	0	1	0	23276.09	19303.26	25564.67	0	2	0	3
6220	28	14	0	1	0	24455.57	22842.73	25564.67	0	2	0	3
6221	28	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6222	28	14	0	1	0	0	5623.403	7929.481	0	2	0	3
6223	28	14	0	1	0	21567.61	24894.44	25564.67	0	2	0	3
6224	23	15	0	1	0	4680.688	4520.564	12099.62	0	2	0	3
6225	16	8	0	0	1	1536.065	2372.177	4750.891	1	2	0	1
6226	38	15	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6227	38	15	0	1	0	0	0	0	0	2	0	3
6228	38	15	0	1	0	7253.206	4679.903	3141.647	0	2	0	3
6229	47	16	0	1	0	2821.344	0	0	0	2	0	4
6230	27	16	0	1	0	18781.53	21786.44	5395.18	0	2	0	4
6231	27	16	0	1	0	25862.32	25243.55	25564.67	0	2	0	4
6232	27	16	0	1	0	16888.88	16200.63	17295.31	0	2	0	4
6233	27	16	0	1	0	12319.87	11320.21	11471.59	0	2	0	4
6234	27	16	0	1	0	21738.06	24248.13	25564.67	0	2	0	4
6235	27	16	0	1	0	0	0	0	0	2	0	4
6236	27	16	0	1	0	23569.98	20694.34	25564.67	0	2	0	4
6237	27	16	0	1	0	12868.46	15269.66	22931.36	0	2	0	4
6238	27	16	0	1	0	19179.26	25243.55	25564.67	0	2	0	4
6239	27	16	0	1	0	5194.016	827.129	1915.134	0	2	0	4
6240	27	16	0	1	0	18015.46	18590.71	25564.67	0	2	0	4
6241	27	16	0	1	0	8628.611	14687.81	25564.67	0	2	0	4
6242	27	16	0	1	0	19853.25	23014.6	25564.67	0	2	0	4
6243	27	16	0	1	0	21526.46	19686.39	25564.67	0	2	0	4
6244	27	16	0	1	0	25862.32	25243.55	25564.67	0	2	0	4
6245	27	16	0	1	0	15556.58	15543.58	20309.88	0	2	0	4
6246	27	16	0	1	0	19808.19	20628.1	25564.67	0	2	0	4
6247	26	17	0	1	0	10256.76	13554.53	14430	0	2	0	4
6248	29	8	0	1	1	9757.148	10951.4	0	0	2	0	1
6249	25	17	0	1	0	18812.88	17833.4	20063.09	0	2	0	4
6250	25	17	0	1	0	7037.687	12890.32	9745.606	0	2	0	4
6251	38	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6252	24	16	0	1	0	11747.76	13618.98	25564.67	0	2	0	4
6253	24	16	0	1	0	10215.62	24024.34	25564.67	0	2	0	4
6254	28	13	0	1	0	25862.32	25243.55	0	0	2	0	3
6255	28	13	0	1	0	16702.75	19852.89	23073.22	0	2	0	3
6256	28	13	0	1	0	21183.59	20633.47	806.8387	0	2	0	3
6257	28	13	0	1	0	12488.37	20343.44	13946.78	0	2	0	3
6258	28	13	0	1	0	17913.58	17158.45	23767.75	0	2	0	3
6259	28	13	0	1	0	25862.32	21369.29	19655.24	0	2	0	3
6260	28	13	0	1	0	0	0	0	0	2	0	3
6261	28	13	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6262	28	13	0	1	0	12952.71	15138.97	21839.32	0	2	0	3
6263	28	13	0	1	0	23611.12	22237.6	25564.67	0	2	0	3
6264	28	13	0	1	0	18885.37	20919.92	17482.98	0	2	0	3
6265	23	14	0	1	0	4937.353	1679.323	8454.074	0	2	0	3
6266	42	12	1	1	0	22694.19	13953.77	25010.52	0	2	0	2
6267	38	14	0	1	0	18681.61	18476.13	17237.68	0	2	0	3
6268	38	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6269	17	11	0	0	1	0	723.2903	13264.07	0	2	0	1
6270	17	11	0	0	1	0	6765.629	14031.01	0	2	0	1
6271	17	11	0	0	1	1408.713	46.54839	8139.318	0	2	0	1
6272	17	11	0	0	1	3138.745	6296.564	4551.398	0	2	0	1
6273	17	11	0	0	1	0	1077.774	21292.56	0	2	0	1
6274	17	11	0	0	1	0	1068.823	3534.722	0	2	0	1
6275	17	11	0	0	1	3769.629	5315.468	4694.737	0	2	0	1
6276	17	11	0	0	1	2413.817	578.2742	13015.82	0	2	0	1
6277	17	11	0	0	1	2962.411	2205.677	11020.88	0	2	0	1
6278	17	11	0	0	1	2768.444	2153.758	21388.62	0	2	0	1
6279	17	11	0	0	1	652.4359	1104.629	15294.47	0	2	0	1
6280	17	11	0	0	1	0	1068.823	8094.986	0	2	0	1
6281	17	11	0	0	1	8877.438	3435.629	594.0461	0	2	0	1
6282	17	11	0	0	1	871.8737	6411.145	5265.14	0	2	0	1
6283	17	11	0	0	1	0	0	1609.244	0	2	0	1
6284	17	11	0	0	1	0	1255.016	5630.138	0	2	0	1
6285	42	10	1	1	1	9729.719	9119.903	1990.498	0	2	0	1
6286	27	15	0	1	0	21246.29	21714.82	0	0	2	0	3
6287	27	15	0	1	0	16551.89	2506.452	25564.67	0	2	0	3
6288	27	15	0	1	0	25323.52	25243.55	0	0	2	0	3
6289	27	15	0	1	0	0	13391.61	19408.46	0	2	0	3
6290	27	15	0	1	0	17819.53	14890.11	19377.43	0	2	0	3
6291	27	15	0	1	0	14281.1	24901.6	25564.67	0	2	0	3
6292	26	16	0	1	0	21935.95	23043.24	17394.32	0	2	0	4
6293	26	16	0	1	0	21896.77	24058.36	25564.67	0	2	0	4
6294	26	16	0	1	0	25862.32	25243.55	25564.67	0	2	0	4
6295	26	16	0	1	0	17415.92	17987.37	25564.67	0	2	0	4
6296	26	16	0	1	0	25862.32	25243.55	25564.67	0	2	0	4
6297	26	16	0	1	0	3003.556	15674.27	0	0	2	0	4
6298	26	16	0	1	0	0	2114.371	9104.273	0	2	0	4
6299	26	16	0	1	0	25045.31	11758.84	25564.67	0	2	0	4
6300	26	16	0	1	0	16391.23	16977.63	18272.09	0	2	0	4
6301	26	16	0	1	0	18724.71	21938.61	25564.67	0	2	0	4
6302	29	7	0	1	1	9149.776	3408.774	6086.756	0	2	0	1
6303	25	16	0	1	0	21048.4	22916.13	23574.17	0	2	0	4
6304	25	16	0	1	0	25862.32	25243.55	25564.67	0	2	0	4
6305	25	16	0	1	0	0	0	0	0	2	0	4
6306	25	16	0	1	0	14435.88	12134.81	12197.16	0	2	0	4
6307	25	16	0	1	0	25862.32	25243.55	20348.29	0	2	0	4
6308	17	10	0	0	1	646.558	0	9438.239	0	2	0	1
6309	28	12	0	1	0	11514.61	12700.55	11870.58	0	2	0	2
6310	28	12	0	1	0	22122.08	25243.55	12158.73	0	2	0	2
6311	28	12	0	1	0	25862.32	24821.03	25564.67	0	2	0	2
6312	28	12	0	1	0	19943.38	21770.32	25564.67	0	2	0	2
6313	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6314	28	12	0	1	0	15472.33	17611.4	975.2996	0	2	0	2
6315	28	12	0	1	0	23464.18	21306.63	22615.13	0	2	0	2
6316	28	12	0	1	0	19641.65	21279.77	25564.67	0	2	0	2
6317	28	12	0	1	0	4849.186	19614.77	25564.67	0	2	0	2
6318	28	12	0	1	0	25862.32	11064.19	25564.67	0	2	0	2
6319	28	12	0	1	0	4845.267	4710.339	9455.973	0	2	0	2
6320	28	12	0	1	0	24224.38	11019.44	20055.71	0	2	0	2
6321	28	12	0	1	0	23781.58	21324.53	0	0	2	0	2
6322	28	12	0	1	0	13873.57	14947.4	18292.78	0	2	0	2
6323	28	12	0	1	0	15186.28	25243.55	19649.33	0	2	0	2
6324	28	12	0	1	0	21299.19	22058.56	24276.09	0	2	0	2
6325	28	12	0	1	0	13609.07	11134.02	65.01997	0	2	0	2
6326	28	12	0	1	0	24191.07	22327.11	24018.97	0	2	0	2
6327	28	12	0	1	0	0	0	0	0	2	0	2
6328	28	12	0	1	0	4637.584	830.7097	0	0	2	0	2
6329	28	12	0	1	0	0	5714.709	1870.802	0	2	0	2
6330	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6331	28	12	0	1	0	12110.23	13393.4	13781.28	0	2	0	2
6332	28	12	0	1	0	17886.15	17342.86	18843.97	0	2	0	2
6333	28	12	0	1	0	12484.45	2721.29	0	0	2	0	2
6334	28	12	0	1	0	20568.38	13638.68	21373.84	0	2	0	2
6335	28	12	0	1	0	0	25243.55	650.1997	0	2	0	2
6336	28	12	0	1	0	19381.07	24894.44	25564.67	0	2	0	2
6337	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6338	28	12	0	1	0	25862.32	15534.63	17707.6	0	2	0	2
6339	28	12	0	1	0	25640.92	22148.08	25564.67	0	2	0	2
6340	28	12	0	1	0	14600.46	9078.726	17330.78	0	2	0	2
6341	28	12	0	1	0	19155.75	17640.05	25504.08	0	2	0	2
6342	28	12	0	1	0	19191.02	20977.21	25564.67	0	2	0	2
6343	28	12	0	1	0	20676.14	4072.984	17289.4	0	2	0	2
6344	28	12	0	1	0	18528.79	16918.55	10678.05	0	2	0	2
6345	28	12	0	1	0	23528.84	25223.86	25564.67	0	2	0	2
6346	28	12	0	1	0	3332.713	0	0	0	2	0	2
6347	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6348	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6349	28	12	0	1	0	15056.97	9889.742	12616.83	0	2	0	2
6350	28	12	0	1	0	25008.08	24985.74	24382.49	0	2	0	2
6351	28	12	0	1	0	21130.69	19935.24	25564.67	0	2	0	2
6352	28	12	0	1	0	15215.67	15153.29	16207.71	0	2	0	2
6353	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6354	28	12	0	1	0	1487.083	8930.129	17482.98	0	2	0	2
6355	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6356	28	12	0	1	0	19032.32	18818.08	21063.51	0	2	0	2
6357	28	12	0	1	0	25862.32	25243.55	0	0	2	0	2
6358	28	12	0	1	0	25862.32	6384.291	25564.67	0	2	0	2
6359	28	12	0	1	0	14100.84	7478.177	14367.94	0	2	0	2
6360	28	12	0	1	0	19919.87	16999.11	23485.51	0	2	0	2
6361	28	12	0	1	0	0	0	0	0	2	0	2
6362	28	12	0	1	0	1971.022	0	0	0	2	0	2
6363	28	12	0	1	0	25572.35	23587.5	25564.67	0	2	0	2
6364	28	12	0	1	0	16085.58	14157.87	16351.04	0	2	0	2
6365	28	12	0	1	0	25862.32	25222.06	25564.67	0	2	0	2
6366	28	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6367	28	12	0	1	0	15713.32	16064.56	23878.58	0	2	0	2
6368	28	12	0	1	0	0	0	0	0	2	0	2
6369	28	12	0	1	0	16067.95	12421.26	21403.39	0	2	0	2
6370	28	12	0	1	0	20057.01	17908.6	17652.92	0	2	0	2
6371	28	12	0	1	0	25862.32	23007.44	25564.67	0	2	0	2
6372	28	12	0	1	0	25862.32	25243.55	18872.05	0	2	0	2
6373	23	13	0	1	0	25013.96	25243.55	20844.81	0	2	0	3
6374	23	13	0	1	0	11777.15	15181.94	20398.54	0	2	0	3
6375	23	13	0	1	0	6955.397	10111.74	12557.72	0	2	0	3
6376	23	13	0	1	0	11351.99	9717.871	15829.41	0	2	0	3
6377	23	13	0	1	0	15092.23	8550.581	12047.9	0	2	0	3
6378	27	14	0	1	0	20928.89	14191.89	18449.42	0	2	0	3
6379	17	10	0	0	1	3520.802	4336.161	0	0	2	0	1
6380	17	10	0	0	1	0	0	7854.117	0	2	0	1
6381	17	10	0	0	1	0	1068.823	3036.728	0	2	0	1
6382	17	10	0	0	1	1197.112	4411.355	7966.424	0	2	0	1
6383	17	10	0	0	1	246.8676	1049.129	13283.28	0	2	0	1
6384	17	10	0	0	1	0	1536.097	19808.92	0	2	0	1
6385	17	10	0	0	1	0	451.1613	3729.782	0	2	0	1
6386	38	11	0	1	1	10799.48	6792.484	5172.043	0	2	0	1
6387	38	11	0	1	1	25862.32	25243.55	25564.67	0	2	0	1
6388	38	11	0	1	1	21326.62	23224.06	24212.55	0	2	0	1
6389	38	11	0	1	1	25862.32	25243.55	25564.67	0	2	0	1
6390	27	14	0	1	0	19175.34	20889.48	25564.67	0	2	0	3
6391	27	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6392	27	14	0	1	0	6395.047	18513.73	21258.57	0	2	0	3
6393	27	14	0	1	0	2317.813	2246.855	7647.235	0	2	0	3
6394	27	14	0	1	0	15752.5	14752.26	25564.67	0	2	0	3
6395	27	14	0	1	0	0	0	0	0	2	0	3
6396	27	14	0	1	0	21722.39	23410.26	17177.09	0	2	0	3
6397	27	14	0	1	0	14141.99	9340.113	19251.82	0	2	0	3
6398	38	18	0	1	0	0	0	0	1	2	0	4
6399	26	15	0	1	0	12531.47	15167.61	7936.87	0	2	0	3
6400	26	15	0	1	0	22084.86	23290.31	25478.96	0	2	0	3
6401	26	15	0	1	0	25862.32	23551.69	0	0	2	0	3
6402	29	6	0	1	1	15817.16	15527.47	20302.49	0	2	0	1
6403	25	15	0	1	0	22124.04	23453.23	25564.67	0	2	0	3
6404	25	15	0	1	0	6124.668	9200.468	16949.52	0	2	0	3
6405	17	9	0	0	1	0	1618.452	13565.53	0	2	0	1
6406	17	9	0	0	1	0	1015.113	2924.421	0	2	0	1
6407	24	14	0	1	0	14461.35	14660.95	10728.29	0	2	0	3
6408	24	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6409	24	14	0	1	0	17584.42	17493.24	17840.59	0	2	0	3
6410	24	14	0	1	0	15873.98	20561.86	19003.56	0	2	0	3
6411	24	14	0	1	0	21512.75	16696.55	10249.51	0	2	0	3
6412	23	12	0	1	0	18955.91	18100.16	8297.435	0	2	0	2
6413	23	12	0	1	0	17964.52	16517.52	25297.2	0	2	0	2
6414	23	12	0	1	0	10117.65	14027.18	15099.41	0	2	0	2
6415	23	12	0	1	0	15762.3	17459.23	25377	0	2	0	2
6416	23	12	0	1	0	14010.72	23130.97	25564.67	0	2	0	2
6417	23	12	0	1	0	11328.48	9402.774	14234.94	0	2	0	2
6418	23	12	0	1	0	0	1663.21	3583.487	0	2	0	2
6419	23	12	0	1	0	25862.32	24291.1	25564.67	0	2	0	2
6420	23	12	0	1	0	14718.01	12492.87	15836.8	0	2	0	2
6421	23	12	0	1	0	18681.61	18644.42	24013.06	0	2	0	2
6422	23	12	0	1	0	14085.17	15785.27	23296.36	0	2	0	2
6423	23	12	0	1	0	405.5682	495.9193	2491.447	0	2	0	2
6424	23	12	0	1	0	10819.07	11033.76	25564.67	0	2	0	2
6425	23	12	0	1	0	18546.42	20271.82	18495.23	0	2	0	2
6426	38	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6427	38	12	0	1	0	18303.47	17614.98	17805.13	0	2	0	2
6428	38	12	0	1	0	23957.91	23936.61	25564.67	0	2	0	2
6429	38	12	0	1	0	25862.32	25243.55	19105.53	0	2	0	2
6430	38	12	0	1	0	18593.44	19501.98	6713.312	0	2	0	2
6431	38	12	0	1	0	25204.01	24940.98	25378.48	0	2	0	2
6432	38	12	0	1	0	21138.53	23907.97	25564.67	0	2	0	2
6433	38	12	0	1	0	17747.04	16696.55	0	0	2	0	2
6434	38	12	0	1	0	21340.33	21526.84	19735.04	0	2	0	2
6435	38	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6436	38	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6437	38	12	0	1	0	23658.15	21886.69	19681.84	0	2	0	2
6438	38	12	0	1	0	11461.71	11681.85	25564.67	0	2	0	2
6439	38	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6440	38	12	0	1	0	21606.79	25243.55	25564.67	0	2	0	2
6441	38	12	0	1	0	19322.29	25243.55	25564.67	0	2	0	2
6442	47	13	0	1	0	24392.87	25243.55	25564.67	0	2	0	3
6443	17	9	0	0	1	5387.984	10664.95	9453.017	0	2	0	1
6444	17	9	0	0	1	0	0	16043.68	0	2	0	1
6445	17	9	0	0	1	0	1620.242	8090.553	0	2	0	1
6446	17	9	0	0	1	815.055	0	9327.41	0	2	0	1
6447	43	14	0	1	0	21124.81	21347.81	20788.66	0	2	0	3
6448	43	14	0	1	0	14292.85	8699.178	13519.72	0	2	0	3
6449	43	14	0	1	0	0	0	0	0	2	0	3
6450	43	14	0	1	0	25862.32	24437.9	23829.82	0	2	0	3
6451	42	8	1	1	1	20676.14	17219.32	23484.03	0	2	0	1
6452	38	10	0	1	1	25862.32	25141.5	22915.11	0	2	0	1
6453	38	10	0	1	1	25862.32	25243.55	25564.67	0	2	0	1
6454	38	10	0	1	1	20562.51	21582.34	25564.67	0	2	0	1
6455	27	13	0	1	0	21467.69	12380.08	21135.92	0	2	0	3
6456	27	13	0	1	0	17051.5	7234.693	11906.04	0	2	0	3
6457	27	13	0	1	0	27.42974	0	0	0	2	0	3
6458	27	13	0	1	0	25507.7	25243.55	25564.67	0	2	0	3
6459	27	13	0	1	0	11265.78	10818.92	5492.709	0	2	0	3
6460	27	13	0	1	0	24543.73	24695.71	25564.67	0	2	0	3
6461	27	13	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6462	27	13	0	1	0	14114.56	12741.73	15653.56	0	2	0	3
6463	27	13	0	1	0	25862.32	0	25564.67	0	2	0	3
6464	27	13	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6465	27	13	0	1	0	11869.24	12671.9	25564.67	0	2	0	3
6466	27	13	0	1	0	462.387	12850.94	25564.67	0	2	0	3
6467	27	13	0	1	0	17637.32	19723.98	25564.67	0	2	0	3
6468	47	11	0	1	1	25862.32	25243.55	25564.67	0	2	0	1
6469	46	13	1	1	0	14341.83	7281.242	1857.502	0	2	0	3
6470	47	11	0	1	1	3673.625	3195.726	1417.14	0	2	0	1
6471	26	14	0	1	0	16399.06	14732.56	2355.496	0	2	0	3
6472	26	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6473	26	14	0	1	0	18963.74	18927.29	15270.83	0	2	0	3
6474	26	14	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6475	26	14	0	1	0	22237.68	19577.18	25564.67	0	2	0	3
6476	26	14	0	1	0	5732.814	2311.306	0	0	2	0	3
6477	26	14	0	1	0	16130.64	19933.45	25564.67	0	2	0	3
6478	26	14	0	1	0	25862.32	17008.06	25564.67	0	2	0	3
6479	26	14	0	1	0	113.6375	1161.919	486.1721	0	2	0	3
6480	26	14	0	1	0	4041.968	6258.968	18841.01	0	2	0	3
6481	25	14	0	1	0	25862.32	22894.64	25564.67	0	2	0	3
6482	25	14	0	1	0	11236.4	7141.597	20547.79	0	2	0	3
6483	25	14	0	1	0	4996.13	3913.645	4180.488	0	2	0	3
6484	25	14	0	1	0	9659.186	0	8777.696	0	2	0	3
6485	25	14	0	1	0	25862.32	25243.55	13998.5	0	2	0	3
6486	29	12	0	1	0	25586.06	25243.55	25564.67	1	2	0	2
6487	17	8	0	0	1	303.6863	1887	5962.627	0	2	0	1
6488	24	13	0	1	0	18705.12	23016.39	18910.47	0	2	0	3
6489	24	13	0	1	0	25862.32	25243.55	25564.67	0	2	0	3
6490	24	13	0	1	0	0	14691.39	13868.46	0	2	0	3
6491	27	12	0	1	0	12270.89	7709.129	7806.83	0	2	0	2
6492	47	12	0	1	0	23452.42	22490.03	20711.82	0	2	0	2
6493	47	12	0	1	0	17251.34	14200.84	14373.85	0	2	0	2
6494	47	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6495	47	12	0	1	0	14269.34	3367.597	2571.244	0	2	0	2
6496	24	11	0	1	1	9210.514	6137.226	6490.175	0	2	0	1
6497	17	8	0	0	1	0	0	427.063	0	2	0	1
6498	17	8	0	0	1	0	2311.306	6385.256	0	2	0	1
6499	28	8	0	1	1	23793.34	10638.1	25564.67	0	2	0	1
6500	42	7	1	1	1	18887.33	16782.48	19248.87	0	2	0	1
6501	38	9	0	1	1	8652.122	9187.936	7431.487	0	2	0	1
6502	38	9	0	1	1	25862.32	25243.55	25564.67	0	2	0	1
6503	38	9	0	1	1	10648.62	17632.89	24664.73	0	2	0	1
6504	38	9	0	1	1	25862.32	22040.66	25564.67	0	2	0	1
6505	38	9	0	1	1	15229.38	16614.19	13766.5	0	2	0	1
6506	38	9	0	1	1	25427.37	23764.74	25564.67	0	2	0	1
6507	27	12	0	1	0	9100.794	25243.55	23874.15	0	2	0	2
6508	27	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6509	27	12	0	1	0	21559.77	21909.97	21632.44	0	2	0	2
6510	27	12	0	1	0	24653.46	21850.89	25564.67	0	2	0	2
6511	27	12	0	1	0	25862.32	18488.66	25564.67	0	2	0	2
6512	27	12	0	1	0	24347.81	15452.27	19992.16	0	2	0	2
6513	27	12	0	1	0	21410.87	15658.16	18848.4	0	2	0	2
6514	27	12	0	1	0	16902.59	25243.55	25564.67	0	2	0	2
6515	27	12	0	1	0	25862.32	25243.55	25564.67	0	2	0	2
6516	27	12	0	1	0	20192.2	19867.21	25363.7	0	2	0	2
